Tarih,Dağıtılan Enerji (MWh)
2022-08-01 00:00:00,2023.2024185821228
2022-08-01 01:00:00,1873.8770930663716
2022-08-01 02:00:00,1783.801120367026
2022-08-01 03:00:00,1739.3147879312285
2022-08-01 04:00:00,1696.2844569166957
2022-08-01 05:00:00,1650.1640237395984
2022-08-01 06:00:00,1660.8353075311904
2022-08-01 07:00:00,1797.5201873252308
2022-08-01 08:00:00,2069.165509969657
2022-08-01 09:00:00,2383.3431167868134
2022-08-01 10:00:00,2599.554282074746
2022-08-01 11:00:00,2680.6318817664073
2022-08-01 12:00:00,2716.7951979899944
2022-08-01 13:00:00,2784.0898172654543
2022-08-01 14:00:00,2862.9099960005633
2022-08-01 15:00:00,2889.5406454121357
2022-08-01 16:00:00,2846.656380532254
2022-08-01 17:00:00,2774.0362624847467
2022-08-01 18:00:00,2710.163175766372
2022-08-01 19:00:00,2664.0414814388446
2022-08-01 20:00:00,2629.9924095561787
2022-08-01 21:00:00,2592.93654006395
2022-08-01 22:00:00,2518.1107099760297
2022-08-01 23:00:00,2372.5993802683197
2022-08-02 00:00:00,2176.1676253857854
2022-08-02 01:00:00,1997.5965421548708
2022-08-02 02:00:00,1884.7344092043702
2022-08-02 03:00:00,1821.889296620459
2022-08-02 04:00:00,1762.211540547079
2022-08-02 05:00:00,1701.1428607626096
2022-08-02 06:00:00,1700.1458066719983
2022-08-02 07:00:00,1828.5759107835572
2022-08-02 08:00:00,2093.52712980346
2022-08-02 09:00:00,2400.476861111007
2022-08-02 10:00:00,2608.7223657556183
2022-08-02 11:00:00,2682.6891844033985
2022-08-02 12:00:00,2713.726044267486
2022-08-02 13:00:00,2777.898087900872
2022-08-02 14:00:00,2855.4932118285496
2022-08-02 15:00:00,2882.8422133279546
2022-08-02 16:00:00,2842.3723141160976
2022-08-02 17:00:00,2773.3257278091396
2022-08-02 18:00:00,2713.7397420872485
2022-08-02 19:00:00,2672.336965901283
2022-08-02 20:00:00,2643.197602461318
2022-08-02 21:00:00,2610.9368105735434
2022-08-02 22:00:00,2540.2379731887013
2022-08-02 23:00:00,2397.461050894794
2022-08-03 00:00:00,2202.1772687118523
2022-08-03 01:00:00,2023.8812687219909
2022-08-03 02:00:00,1911.2409526367237
2022-08-03 03:00:00,1848.583771313481
2022-08-03 04:00:00,1788.5075350896584
2022-08-03 05:00:00,1726.4691022631212
2022-08-03 06:00:00,1724.9263001425768
2022-08-03 07:00:00,1854.2180818225183
2022-08-03 08:00:00,2121.323430647392
2022-08-03 09:00:00,2430.222278221136
2022-08-03 10:00:00,2638.5190318603686
2022-08-03 11:00:00,2710.6570663983402
2022-08-03 12:00:00,2739.3877411357257
2022-08-03 13:00:00,2801.6917810172763
2022-08-03 14:00:00,2877.757892721713
2022-08-03 15:00:00,2903.5649232484125
2022-08-03 16:00:00,2861.6047297493133
2022-08-03 17:00:00,2791.487588267692
2022-08-03 18:00:00,2731.495161425076
2022-08-03 19:00:00,2690.362529203188
2022-08-03 20:00:00,2662.0781990746113
2022-08-03 21:00:00,2631.0780422678013
2022-08-03 22:00:00,2561.6482052692395
2022-08-03 23:00:00,2419.6358906952637
2022-08-04 00:00:00,2224.4971003629903
2022-08-04 01:00:00,2046.2290661684915
2022-08-04 02:00:00,1934.030185495948
2022-08-04 03:00:00,1872.1274007231823
2022-08-04 04:00:00,1812.5403047926711
2022-08-04 05:00:00,1750.6237820439871
2022-08-04 06:00:00,1749.7057102128513
2022-08-04 07:00:00,1881.174700294273
2022-08-04 08:00:00,2152.0697615909116
2022-08-04 09:00:00,2464.8002626367147
2022-08-04 10:00:00,2674.7857139940133
2022-08-04 11:00:00,2746.0493326629185
2022-08-04 12:00:00,2772.7637315982583
2022-08-04 13:00:00,2832.942011924612
2022-08-04 14:00:00,2906.5400739679235
2022-08-04 15:00:00,2929.013653969351
2022-08-04 16:00:00,2883.0209689393782
2022-08-04 17:00:00,2808.7980239287417
2022-08-04 18:00:00,2745.034127993034
2022-08-04 19:00:00,2700.554026683292
2022-08-04 20:00:00,2669.3434772651735
2022-08-04 21:00:00,2635.8333405410826
2022-08-04 22:00:00,2564.321250426394
2022-08-04 23:00:00,2420.7262648071087
2022-08-05 00:00:00,2224.571976921098
2022-08-05 01:00:00,2045.797414985061
2022-08-05 02:00:00,1933.4598718128755
2022-08-05 03:00:00,1871.6827453815806
2022-08-05 04:00:00,1812.4224002546512
2022-08-05 05:00:00,1750.9574848716704
2022-08-05 06:00:00,1750.568868851891
2022-08-05 07:00:00,1882.6874915317078
2022-08-05 08:00:00,2154.4013838094093
2022-08-05 09:00:00,2467.985571287662
2022-08-05 10:00:00,2678.5166008800566
2022-08-05 11:00:00,2749.7824669415018
2022-08-05 12:00:00,2775.982102364739
2022-08-05 13:00:00,2835.153238202106
2022-08-05 14:00:00,2907.1485502819314
2022-08-05 15:00:00,2927.3926921206976
2022-08-05 16:00:00,2878.699270183089
2022-08-05 17:00:00,2801.4680720185397
2022-08-05 18:00:00,2734.441031653838
2022-08-05 19:00:00,2686.4748877464667
2022-08-05 20:00:00,2651.637042757633
2022-08-05 21:00:00,2614.5500304809234
2022-08-05 22:00:00,2539.982362535478
2022-08-05 23:00:00,2394.4921459798475
2022-08-06 00:00:00,2101.2300274677923
2022-08-06 01:00:00,1930.2598923863427
2022-08-06 02:00:00,1822.624913418445
2022-08-06 03:00:00,1763.184417851177
2022-08-06 04:00:00,1706.5905593968344
2022-08-06 05:00:00,1648.362949715461
2022-08-06 06:00:00,1648.024285046133
2022-08-06 07:00:00,1772.8041102078328
2022-08-06 08:00:00,2029.4693370690006
2022-08-06 09:00:00,2326.082867715205
2022-08-06 10:00:00,2525.9818043902073
2022-08-06 11:00:00,2594.678200132288
2022-08-06 12:00:00,2620.674216482771
2022-08-06 13:00:00,2677.3749608887147
2022-08-06 14:00:00,2745.507762780451
2022-08-06 15:00:00,2763.8026579110506
2022-08-06 16:00:00,2715.836512663171
2022-08-06 17:00:00,2639.677945462864
2022-08-06 18:00:00,2571.809797231683
2022-08-06 19:00:00,2520.4689342043266
2022-08-06 20:00:00,2479.9759937266836
2022-08-06 21:00:00,2435.9215422216494
2022-08-06 22:00:00,2355.747504677514
2022-08-06 23:00:00,2209.2882438391493
2022-08-07 00:00:00,2015.9672560535798
2022-08-07 01:00:00,1840.1765570453815
2022-08-07 02:00:00,1725.7536181189555
2022-08-07 03:00:00,1657.5717106649277
2022-08-07 04:00:00,1592.6195191802221
2022-08-07 05:00:00,1526.9544671014726
2022-08-07 06:00:00,1515.5985932448236
2022-08-07 07:00:00,1619.0655632024013
2022-08-07 08:00:00,1841.5563360360782
2022-08-07 09:00:00,2098.5591365369987
2022-08-07 10:00:00,2267.732998534942
2022-08-07 11:00:00,2320.371863843108
2022-08-07 12:00:00,2337.3042733251573
2022-08-07 13:00:00,2384.6015470126695
2022-08-07 14:00:00,2445.45453549817
2022-08-07 15:00:00,2465.684968375135
2022-08-07 16:00:00,2430.612401978035
2022-08-07 17:00:00,2373.7939214935855
2022-08-07 18:00:00,2327.581321179775
2022-08-07 19:00:00,2299.297790877517
2022-08-07 20:00:00,2283.745327268687
2022-08-07 21:00:00,2267.4514980953836
2022-08-07 22:00:00,2219.228162224067
2022-08-07 23:00:00,2108.489305905196
2022-08-08 00:00:00,2040.3692497660113
2022-08-08 01:00:00,1889.535393900188
2022-08-08 02:00:00,1798.4762484683436
2022-08-08 03:00:00,1753.3986276301637
2022-08-08 04:00:00,1709.7997726879764
2022-08-08 05:00:00,1663.0974368784875
2022-08-08 06:00:00,1673.6359305859412
2022-08-08 07:00:00,1811.1391173995937
2022-08-08 08:00:00,2084.5710500744194
2022-08-08 09:00:00,2400.7748058963543
2022-08-08 10:00:00,2618.2260279939096
2022-08-08 11:00:00,2699.5339939310566
2022-08-08 12:00:00,2735.5952085441045
2022-08-08 13:00:00,2802.9889803698597
2022-08-08 14:00:00,2881.96679543145
2022-08-08 15:00:00,2908.393414603963
2022-08-08 16:00:00,2864.8533867227075
2022-08-08 17:00:00,2791.402279850238
2022-08-08 18:00:00,2726.770548640654
2022-08-08 19:00:00,2680.0130837855436
2022-08-08 20:00:00,2645.410808541339
2022-08-08 21:00:00,2607.7931551373
2022-08-08 22:00:00,2532.2037047502527
2022-08-08 23:00:00,2385.5622703256126
2022-08-09 00:00:00,2187.7675413604106
2022-08-09 01:00:00,2007.978354420108
2022-08-09 02:00:00,1894.2780785095133
2022-08-09 03:00:00,1830.8711873726147
2022-08-09 04:00:00,1770.663414760148
2022-08-09 05:00:00,1709.073998409193
2022-08-09 06:00:00,1707.8442196092392
2022-08-09 07:00:00,1836.6100119253176
2022-08-09 08:00:00,2102.4433886712327
2022-08-09 09:00:00,2410.3769880022396
2022-08-09 10:00:00,2619.12992157602
2022-08-09 11:00:00,2693.03042523652
2022-08-09 12:00:00,2723.8211378419924
2022-08-09 13:00:00,2787.85715726203
2022-08-09 14:00:00,2865.34498437416
2022-08-09 15:00:00,2892.398978927974
2022-08-09 16:00:00,2851.4108552089606
2022-08-09 17:00:00,2781.769770947725
2022-08-09 18:00:00,2721.635255784867
2022-08-09 19:00:00,2679.7502917906895
2022-08-09 20:00:00,2650.172104436206
2022-08-09 21:00:00,2617.4723908263627
2022-08-09 22:00:00,2546.252235482521
2022-08-09 23:00:00,2402.812196410853
2022-08-10 00:00:00,2206.793862115375
2022-08-10 01:00:00,2027.8494730094392
2022-08-10 02:00:00,1914.728819081146
2022-08-10 03:00:00,1851.7061778940104
2022-08-10 04:00:00,1791.2854283166103
2022-08-10 05:00:00,1728.9159556684224
2022-08-10 06:00:00,1727.136378766802
2022-08-10 07:00:00,1856.3414966643184
2022-08-10 08:00:00,2123.4639637614496
2022-08-10 09:00:00,2432.343691503836
2022-08-10 10:00:00,2640.4631400556586
