Tarih,Dağıtılan Enerji (MWh)
2022-08-01 00:00:00,1998.1530110392703
2022-08-01 01:00:00,1851.4726610199073
2022-08-01 02:00:00,1763.5322591637319
2022-08-01 03:00:00,1720.3103911164696
2022-08-01 04:00:00,1678.0646948273227
2022-08-01 05:00:00,1632.6427600750715
2022-08-01 06:00:00,1643.586154793814
2022-08-01 07:00:00,1779.3561926560285
2022-08-01 08:00:00,2048.618424943928
2022-08-01 09:00:00,2359.8216520372202
2022-08-01 10:00:00,2574.090232645035
2022-08-01 11:00:00,2654.732923780835
2022-08-01 12:00:00,2690.803133395691
2022-08-01 13:00:00,2757.389016801662
2022-08-01 14:00:00,2835.2590527166544
2022-08-01 15:00:00,2861.6103846076717
2022-08-01 16:00:00,2819.181483380312
2022-08-01 17:00:00,2747.022777836259
2022-08-01 18:00:00,2683.2755826420657
2022-08-01 19:00:00,2637.272624265522
2022-08-01 20:00:00,2603.5500536789564
2022-08-01 21:00:00,2566.7319300208096
2022-08-01 22:00:00,2491.923723588496
2022-08-01 23:00:00,2346.852147718611
2022-08-02 00:00:00,2151.9249915341034
2022-08-02 01:00:00,1975.4770254855482
2022-08-02 02:00:00,1864.3343712541057
2022-08-02 03:00:00,1802.374742010909
2022-08-02 04:00:00,1743.1400330316321
2022-08-02 05:00:00,1682.492215223522
2022-08-02 06:00:00,1681.5139242205082
2022-08-02 07:00:00,1808.707048400576
2022-08-02 08:00:00,2070.8406472407755
2022-08-02 09:00:00,2374.3633374691644
2022-08-02 10:00:00,2580.3759041612734
2022-08-02 11:00:00,2653.842058245393
2022-08-02 12:00:00,2684.8452932446453
2022-08-02 13:00:00,2748.4080676745893
2022-08-02 14:00:00,2825.210379904875
2022-08-02 15:00:00,2852.5415923399637
2022-08-02 16:00:00,2812.8783423468612
2022-08-02 17:00:00,2744.673677476425
2022-08-02 18:00:00,2685.578954281988
2022-08-02 19:00:00,2644.6317228922912
2022-08-02 20:00:00,2616.1248738907507
2022-08-02 21:00:00,2584.3720376625997
2022-08-02 22:00:00,2513.913115643769
2022-08-02 23:00:00,2371.7360282096843
2022-08-03 00:00:00,2178.053335550323
2022-08-03 01:00:00,2001.9273065901825
2022-08-03 02:00:00,1891.0152551403994
2022-08-03 03:00:00,1829.2133725508352
2022-08-03 04:00:00,1769.5101853066224
2022-08-03 05:00:00,1707.7946356431737
2022-08-03 06:00:00,1706.1515677076286
2022-08-03 07:00:00,1834.045661570052
2022-08-03 08:00:00,2098.09500584611
2022-08-03 09:00:00,2403.2470468566926
2022-08-03 10:00:00,2608.9697671845297
2022-08-03 11:00:00,2680.3042016362024
2022-08-03 12:00:00,2708.722895971289
2022-08-03 13:00:00,2770.126564413261
2022-08-03 14:00:00,2845.114533529421
2022-08-03 15:00:00,2870.6886888225
2022-08-03 16:00:00,2829.421704468552
2022-08-03 17:00:00,2760.1060935833557
2022-08-03 18:00:00,2700.60101952739
2022-08-03 19:00:00,2659.9461356652946
2022-08-03 20:00:00,2632.3454167007944
2022-08-03 21:00:00,2601.9414884841653
2022-08-03 22:00:00,2532.9006801371247
2022-08-03 23:00:00,2391.718040144209
2022-08-04 00:00:00,2198.4621627052684
2022-08-04 01:00:00,2022.6288549540313
2022-08-04 02:00:00,1912.3610110955815
2022-08-04 03:00:00,1851.4639485387595
2022-08-04 04:00:00,1792.380027475396
2022-08-04 05:00:00,1730.9002772615383
2022-08-04 06:00:00,1729.9458510091733
2022-08-04 07:00:00,1859.9959201151587
2022-08-04 08:00:00,2127.726492847776
2022-08-04 09:00:00,2436.561501792293
2022-08-04 10:00:00,2643.854338390551
2022-08-04 11:00:00,2714.24390597306
2022-08-04 12:00:00,2740.5752754369987
2022-08-04 13:00:00,2799.740928761568
2022-08-04 14:00:00,2872.124247047601
2022-08-04 15:00:00,2894.252864210269
2022-08-04 16:00:00,2848.8880198579122
2022-08-04 17:00:00,2775.4307819105693
2022-08-04 18:00:00,2712.1292575789194
2022-08-04 19:00:00,2668.1125526532414
2022-08-04 20:00:00,2637.589380648539
2022-08-04 21:00:00,2604.710645820177
2022-08-04 22:00:00,2533.6824412114033
2022-08-04 23:00:00,2391.0936719124247
2022-08-05 00:00:00,2197.054970615802
2022-08-05 01:00:00,2020.9443820623278
2022-08-05 02:00:00,1910.7305499564384
2022-08-05 03:00:00,1850.128678385547
2022-08-05 04:00:00,1791.5412422014892
2022-08-05 05:00:00,1730.6777443956216
2022-08-05 06:00:00,1730.3897041293342
2022-08-05 07:00:00,1861.193533988987
2022-08-05 08:00:00,2129.830112071567
2022-08-05 09:00:00,2439.600313252239
2022-08-05 10:00:00,2647.498951985697
2022-08-05 11:00:00,2717.8990336782294
2022-08-05 12:00:00,2743.650272068683
2022-08-05 13:00:00,2801.6538510684145
2022-08-05 14:00:00,2872.1765241592666
2022-08-05 15:00:00,2891.719818224958
2022-08-05 16:00:00,2843.2224807716107
2022-08-05 17:00:00,2766.2613903482816
2022-08-05 18:00:00,2699.131719878177
2022-08-05 19:00:00,2650.9889044488687
2022-08-05 20:00:00,2616.128095655862
2022-08-05 21:00:00,2578.9238755685724
2022-08-05 22:00:00,2504.1494808119623
2022-08-05 23:00:00,2359.1667071792467
2022-08-06 00:00:00,2078.757837336867
2022-08-06 01:00:00,1909.3553137443585
2022-08-06 02:00:00,1802.9701740442438
2022-08-06 03:00:00,1744.0130927764455
2022-08-06 04:00:00,1687.5054450647992
2022-08-06 05:00:00,1629.3779557222565
2022-08-06 06:00:00,1628.7450534601276
2022-08-06 07:00:00,1751.9189628763227
2022-08-06 08:00:00,2005.2874412909018
2022-08-06 09:00:00,2297.919768180602
2022-08-06 10:00:00,2495.088170364339
2022-08-06 11:00:00,2562.9277621895158
2022-08-06 12:00:00,2588.626556324677
2022-08-06 13:00:00,2644.4762566012428
2022-08-06 14:00:00,2711.6137474950115
2022-08-06 15:00:00,2729.799614517613
2022-08-06 16:00:00,2682.688039373262
2022-08-06 17:00:00,2607.5193017874344
2022-08-06 18:00:00,2540.3354608024597
2022-08-06 19:00:00,2489.6501938483125
2022-08-06 20:00:00,2449.986602551989
2022-08-06 21:00:00,2406.6710827029583
2022-08-06 22:00:00,2327.066611447513
2022-08-06 23:00:00,2181.634652119219
2022-08-07 00:00:00,1990.3323404655237
2022-08-07 01:00:00,1817.0188763967137
2022-08-07 02:00:00,1704.531600843115
2022-08-07 03:00:00,1637.3935483031737
2022-08-07 04:00:00,1573.031134778981
2022-08-07 05:00:00,1507.8982313519703
2022-08-07 06:00:00,1496.598756311265
2022-08-07 07:00:00,1598.7929844469093
2022-08-07 08:00:00,1818.3856262090942
2022-08-07 09:00:00,2071.8638895582335
2022-08-07 10:00:00,2238.693744043627
2022-08-07 11:00:00,2290.7089895488402
2022-08-07 12:00:00,2307.4995360501475
2022-08-07 13:00:00,2354.1145211767835
2022-08-07 14:00:00,2414.12986393686
2022-08-07 15:00:00,2434.319249198129
2022-08-07 16:00:00,2400.0855554155683
2022-08-07 17:00:00,2344.2404286671303
2022-08-07 18:00:00,2298.735853958674
2022-08-07 19:00:00,2271.1511036414895
2022-08-07 20:00:00,2256.485509512249
2022-08-07 21:00:00,2241.0313077654405
2022-08-07 22:00:00,2193.5060675187174
2022-08-07 23:00:00,2083.865411695298
2022-08-08 00:00:00,2007.4372449406526
2022-08-08 01:00:00,1859.8403583110482
2022-08-08 02:00:00,1771.278213524365
2022-08-08 03:00:00,1727.64726735481
2022-08-08 04:00:00,1685.007228965677
2022-08-08 05:00:00,1639.1887052228747
2022-08-08 06:00:00,1649.9654729734996
2022-08-08 07:00:00,1786.0339907265836
2022-08-08 08:00:00,2056.0431419567067
2022-08-08 09:00:00,2368.0703214297323
2022-08-08 10:00:00,2582.7562089554376
2022-08-08 11:00:00,2663.328131264137
2022-08-08 12:00:00,2699.1678445577527
2022-08-08 13:00:00,2765.604381717069
2022-08-08 14:00:00,2843.3395852198173
2022-08-08 15:00:00,2869.3953995851034
2022-08-08 16:00:00,2826.485595948294
2022-08-08 17:00:00,2753.7834459403275
2022-08-08 18:00:00,2689.530757618018
2022-08-08 19:00:00,2643.077550158501
2022-08-08 20:00:00,2608.941769900396
2022-08-08 21:00:00,2571.71287648935
2022-08-08 22:00:00,2496.434434889009
2022-08-08 23:00:00,2350.793876224454
2022-08-09 00:00:00,2155.2581625916923
2022-08-09 01:00:00,1978.278543068792
2022-08-09 02:00:00,1866.734200922148
2022-08-09 03:00:00,1804.458619998238
2022-08-09 04:00:00,1744.9267999407189
2022-08-09 05:00:00,1683.9959683114234
2022-08-09 06:00:00,1682.7958818787115
2022-08-09 07:00:00,1809.8481232360593
2022-08-09 08:00:00,2071.874575598423
2022-08-09 09:00:00,2375.2361851703445
2022-08-09 10:00:00,2580.9845765178293
2022-08-09 11:00:00,2654.118287993332
2022-08-09 12:00:00,2684.770689412341
2022-08-09 13:00:00,2747.969055025975
2022-08-09 14:00:00,2824.38612977719
2022-08-09 15:00:00,2851.332597561793
2022-08-09 16:00:00,2811.31443531629
2022-08-09 17:00:00,2742.784804162491
2022-08-09 18:00:00,2683.375518208095
2022-08-09 19:00:00,2642.1119256320894
2022-08-09 20:00:00,2613.2859222980983
2022-08-09 21:00:00,2581.2253057950816
2022-08-09 22:00:00,2510.519134750777
2022-08-09 23:00:00,2368.2196462679854
2022-08-10 00:00:00,2174.5352899174495
2022-08-10 01:00:00,1998.428182028582
2022-08-10 02:00:00,1887.4591056295037
2022-08-10 03:00:00,1825.53073867482
2022-08-10 04:00:00,1765.7129131508434
2022-08-10 05:00:00,1703.9031086994498
2022-08-10 06:00:00,1702.0373556663856
2022-08-10 07:00:00,1829.3798140739916
2022-08-10 08:00:00,2092.479321807042
2022-08-10 09:00:00,2396.4960444178128
2022-08-10 10:00:00,2601.2948609854084
2022-08-10 11:00:00,2672.063824489382
2022-08-10 12:00:00,2700.0357198074553
2022-08-10 13:00:00,2760.8749496298656
2022-08-10 14:00:00,2835.2350695748014
2022-08-10 15:00:00,2860.3396071127895
2022-08-10 16:00:00,2818.84602317503
2022-08-10 17:00:00,2749.423338851798
2022-08-10 18:00:00,2689.790382029463
2022-08-10 19:00:00,2648.945538482448
2022-08-10 20:00:00,2621.110023188499
2022-08-10 21:00:00,2590.4910366988365
2022-08-10 22:00:00,2521.418406396333
2022-08-10 23:00:00,2380.5587912255824
2022-08-11 00:00:00,2187.9131720334276
2022-08-11 01:00:00,2012.6555020301173
2022-08-11 02:00:00,1902.6781060296755
2022-08-11 03:00:00,1841.844377976682
2022-08-11 04:00:00,1782.830340352895
2022-08-11 05:00:00,1721.4492676225361
2022-08-11 06:00:00,1720.2715895333874
2022-08-11 07:00:00,1849.3493121317124
2022-08-11 08:00:00,2115.267559572154
2022-08-11 09:00:00,2421.973836456289
2022-08-11 10:00:00,2627.6778230614336
2022-08-11 11:00:00,2697.2795270863667
2022-08-11 12:00:00,2723.0858066064984
2022-08-11 13:00:00,2781.5059128423545
2022-08-11 14:00:00,2853.0406016332213
2022-08-11 15:00:00,2874.642250221935
2022-08-11 16:00:00,2829.2109261840287
2022-08-11 17:00:00,2755.8970389173205
2022-08-11 18:00:00,2692.685620878973
2022-08-11 19:00:00,2648.635159031613
2022-08-11 20:00:00,2617.989809892543
2022-08-11 21:00:00,2585.0149821294212
2022-08-11 22:00:00,2514.192912989163
2022-08-11 23:00:00,2372.38868237876
2022-08-12 00:00:00,2179.580990719787
2022-08-12 01:00:00,2004.6073543407408
2022-08-12 02:00:00,1895.035542357792
2022-08-12 03:00:00,1834.6908353664776
2022-08-12 04:00:00,1776.3594861344334
2022-08-12 05:00:00,1715.7870890087463
2022-08-12 06:00:00,1715.2774340178303
2022-08-12 07:00:00,1844.69880624337
2022-08-12 08:00:00,2110.6807251413406
2022-08-12 09:00:00,2417.3522875037816
2022-08-12 10:00:00,2623.014571190322
2022-08-12 11:00:00,2692.4140000758853
2022-08-12 12:00:00,2717.5711647114176
2022-08-12 13:00:00,2774.663913669051
2022-08-12 14:00:00,2844.1391831991295
2022-08-12 15:00:00,2863.121496340003
2022-08-12 16:00:00,2814.7400491896474
2022-08-12 17:00:00,2738.1964152660075
2022-08-12 18:00:00,2671.4033718616374
2022-08-12 19:00:00,2623.417381155322
2022-08-12 20:00:00,2588.586361537964
2022-08-12 21:00:00,2551.446238246842
2022-08-12 22:00:00,2477.15077534868
2022-08-12 23:00:00,2333.4318963429505
2022-08-13 00:00:00,2055.817815969058
2022-08-13 01:00:00,1888.0428736142646
