Tarih,Dağıtılan Enerji (MWh)
2022-08-01 00:00:00,2118.30973459012
2022-08-01 01:00:00,1941.2319170554483
2022-08-01 02:00:00,1818.3123136452614
2022-08-01 03:00:00,1741.0184129569418
2022-08-01 04:00:00,1684.5920520983225
2022-08-01 05:00:00,1678.529740671189
2022-08-01 06:00:00,1652.4469583820485
2022-08-01 07:00:00,1712.6728533422943
2022-08-01 08:00:00,1911.9632457383314
2022-08-01 09:00:00,2106.906948077888
2022-08-01 10:00:00,2267.6904193546775
2022-08-01 11:00:00,2409.77797555898
2022-08-01 12:00:00,2485.977813405884
2022-08-01 13:00:00,2592.550216432153
2022-08-01 14:00:00,2639.4542432960375
2022-08-01 15:00:00,2621.872060564882
2022-08-01 16:00:00,2613.8843006969746
2022-08-01 17:00:00,2570.8710562084843
2022-08-01 18:00:00,2538.101585407881
2022-08-01 19:00:00,2515.94264047219
2022-08-01 20:00:00,2492.148736160608
2022-08-01 21:00:00,2461.4574462268065
2022-08-01 22:00:00,2365.7884493508695
2022-08-01 23:00:00,2253.218899543598
2022-08-02 00:00:00,2105.897420095235
2022-08-02 01:00:00,1921.8856308030247
2022-08-02 02:00:00,1795.9391331556367
2022-08-02 03:00:00,1717.003822556558
2022-08-02 04:00:00,1664.1945588526676
2022-08-02 05:00:00,1645.171319243057
2022-08-02 06:00:00,1636.8067957909072
2022-08-02 07:00:00,1715.8629519512456
2022-08-02 08:00:00,1922.6487174088636
2022-08-02 09:00:00,2100.9420715297465
2022-08-02 10:00:00,2259.1364052310746
2022-08-02 11:00:00,2405.040940885997
2022-08-02 12:00:00,2484.069803057273
2022-08-02 13:00:00,2576.650934114334
2022-08-02 14:00:00,2629.2867563845884
2022-08-02 15:00:00,2627.9475494817175
2022-08-02 16:00:00,2620.9020684774578
2022-08-02 17:00:00,2565.9742447696317
2022-08-02 18:00:00,2538.0348366411476
2022-08-02 19:00:00,2523.5256854734967
2022-08-02 20:00:00,2491.9295691194548
2022-08-02 21:00:00,2450.3267350499805
2022-08-02 22:00:00,2365.0043377479983
2022-08-02 23:00:00,2265.2694118637633
2022-08-03 00:00:00,2114.6247301215562
2022-08-03 01:00:00,1924.293150662872
2022-08-03 02:00:00,1801.9493764179674
2022-08-03 03:00:00,1726.2194128929498
2022-08-03 04:00:00,1661.1881477948175
2022-08-03 05:00:00,1635.463274417339
2022-08-03 06:00:00,1639.2356618475874
2022-08-03 07:00:00,1726.9674084501082
2022-08-03 08:00:00,1920.2376088595845
2022-08-03 09:00:00,2094.0209961776636
2022-08-03 10:00:00,2259.3177100881107
2022-08-03 11:00:00,2404.040463620095
2022-08-03 12:00:00,2472.826984877233
2022-08-03 13:00:00,2564.892498079188
2022-08-03 14:00:00,2627.8400993269647
2022-08-03 15:00:00,2631.135055844372
2022-08-03 16:00:00,2615.132923309042
2022-08-03 17:00:00,2563.7323164122513
2022-08-03 18:00:00,2546.1730818944943
2022-08-03 19:00:00,2528.6434102319017
2022-08-03 20:00:00,2485.0109822562868
2022-08-03 21:00:00,2446.2213826477
2022-08-03 22:00:00,2371.8057898678107
2022-08-03 23:00:00,2270.154480718324
2022-08-04 00:00:00,2114.4899887177007
2022-08-04 01:00:00,1931.6740897766374
2022-08-04 02:00:00,1814.0699352922934
2022-08-04 03:00:00,1729.0848662938308
2022-08-04 04:00:00,1655.1750257311176
2022-08-04 05:00:00,1634.6623629764574
2022-08-04 06:00:00,1646.395845370197
2022-08-04 07:00:00,1728.351053477502
2022-08-04 08:00:00,1913.5748315185315
2022-08-04 09:00:00,2093.816405031795
2022-08-04 10:00:00,2261.915061072614
2022-08-04 11:00:00,2395.189228553874
2022-08-04 12:00:00,2462.265047220524
2022-08-04 13:00:00,2562.3098344591476
2022-08-04 14:00:00,2627.3365189559495
2022-08-04 15:00:00,2624.7205077831413
2022-08-04 16:00:00,2609.134708304855
2022-08-04 17:00:00,2568.298911332723
2022-08-04 18:00:00,2552.546544128631
2022-08-04 19:00:00,2526.138558244211
2022-08-04 20:00:00,2482.098955306801
2022-08-04 21:00:00,2450.4776721719345
2022-08-04 22:00:00,2375.6973723264255
2022-08-04 23:00:00,2267.3891827198113
2022-08-05 00:00:00,2117.3799544263
2022-08-05 01:00:00,1944.243446001556
2022-08-05 02:00:00,1821.1816162057933
2022-08-05 03:00:00,1726.6801449291233
2022-08-05 04:00:00,1655.5862379962641
2022-08-05 05:00:00,1640.0354122240958
2022-08-05 06:00:00,1647.9634109913475
2022-08-05 07:00:00,1724.843588288586
2022-08-05 08:00:00,1912.2987447961802
2022-08-05 09:00:00,2096.4708589716056
2022-08-05 10:00:00,2257.536184404379
2022-08-05 11:00:00,2384.1956100123957
2022-08-05 12:00:00,2459.221240399272
2022-08-05 13:00:00,2562.5051119675704
2022-08-05 14:00:00,2620.187768780894
2022-08-05 15:00:00,2616.9042836047647
2022-08-05 16:00:00,2609.2655927286346
2022-08-05 17:00:00,2572.6018463772075
2022-08-05 18:00:00,2551.500174214766
2022-08-05 19:00:00,2524.292083380114
2022-08-05 20:00:00,2486.542900639036
2022-08-05 21:00:00,2454.3189508487835
2022-08-05 22:00:00,2373.2999708075968
2022-08-05 23:00:00,2266.4585350556504
2022-08-06 00:00:00,2125.7395684135518
2022-08-06 01:00:00,1953.449486637093
2022-08-06 02:00:00,1822.128027961727
2022-08-06 03:00:00,1727.7656831883937
2022-08-06 04:00:00,1661.939175797205
2022-08-06 05:00:00,1642.3591050264363
2022-08-06 06:00:00,1644.9411024139515
2022-08-06 07:00:00,1725.3703235835724
2022-08-06 08:00:00,1914.9088924585635
2022-08-06 09:00:00,2093.916522311431
2022-08-06 10:00:00,2249.177782957806
2022-08-06 11:00:00,2378.5499704409626
2022-08-06 12:00:00,2459.6841862879264
2022-08-06 13:00:00,2557.769158240407
2022-08-06 14:00:00,2610.970891229542
2022-08-06 15:00:00,2614.5066169718466
2022-08-06 16:00:00,2610.7921902581297
2022-08-06 17:00:00,2570.7761266799334
2022-08-06 18:00:00,2549.0072272348298
2022-08-06 19:00:00,2528.0759377756835
2022-08-06 20:00:00,2491.7871487221914
2022-08-06 21:00:00,2452.91460172244
2022-08-06 22:00:00,2371.3973775783065
2022-08-06 23:00:00,2271.090853603715
2022-08-07 00:00:00,2132.8824569312465
2022-08-07 01:00:00,1956.692291532274
2022-08-07 02:00:00,1824.2913829517495
2022-08-07 03:00:00,1734.061753739266
2022-08-07 04:00:00,1666.6191269836763
2022-08-07 05:00:00,1640.3008602956806
2022-08-07 06:00:00,1644.6973311810973
2022-08-07 07:00:00,1730.2615425430936
2022-08-07 08:00:00,1914.340091153159
2022-08-07 09:00:00,2086.9923891738677
2022-08-07 10:00:00,2244.0497862224447
2022-08-07 11:00:00,2376.694536042881
2022-08-07 12:00:00,2456.5511299348714
2022-08-07 13:00:00,2550.1154565147112
2022-08-07 14:00:00,2606.1222411496356
2022-08-07 15:00:00,2614.7482495959034
2022-08-07 16:00:00,2607.7971615051497
2022-08-07 17:00:00,2566.5752374880844
2022-08-07 18:00:00,2550.727197616312
2022-08-07 19:00:00,2533.3005660323593
2022-08-07 20:00:00,2492.555876339302
2022-08-07 21:00:00,2450.7642104833435
2022-08-07 22:00:00,2374.3589875491966
2022-08-07 23:00:00,2276.2823091486484
2022-08-08 00:00:00,2135.140403185117
2022-08-08 01:00:00,1959.6190831360925
2022-08-08 02:00:00,1830.8569937172674
2022-08-08 03:00:00,1739.7952184368696
2022-08-08 04:00:00,1667.0106391428433
2022-08-08 05:00:00,1639.6368951505196
2022-08-08 06:00:00,1648.892523388294
2022-08-08 07:00:00,1733.556875230789
2022-08-08 08:00:00,1909.6846531421922
2022-08-08 09:00:00,2081.913794833782
2022-08-08 10:00:00,2242.5419159289286
2022-08-08 11:00:00,2372.5647265789003
2022-08-08 12:00:00,2450.059342478263
2022-08-08 13:00:00,2545.3106343349646
2022-08-08 14:00:00,2604.5446605458565
2022-08-08 15:00:00,2611.9814775438185
2022-08-08 16:00:00,2602.0501563864427
2022-08-08 17:00:00,2565.5271561615805
2022-08-08 18:00:00,2554.484798065473
2022-08-08 19:00:00,2534.8599566082394
2022-08-08 20:00:00,2491.5380920131597
2022-08-08 21:00:00,2452.4405470065876
2022-08-08 22:00:00,2378.8474586027905
2022-08-08 23:00:00,2277.7898051273187
2022-08-09 00:00:00,2136.3303750549067
2022-08-09 01:00:00,1966.107601029739
2022-08-09 02:00:00,1837.7933427150308
2022-08-09 03:00:00,1741.6929983992902
2022-08-09 04:00:00,1667.4395318855804
2022-08-09 05:00:00,1642.959186932899
2022-08-09 06:00:00,1652.830830315139
2022-08-09 07:00:00,1733.1382541635824
2022-08-09 08:00:00,1905.834744545657
2022-08-09 09:00:00,2080.3246320244693
2022-08-09 10:00:00,2239.7884949382174
2022-08-09 11:00:00,2365.161615122459
2022-08-09 12:00:00,2445.1167869563865
2022-08-09 13:00:00,2543.677263017101
2022-08-09 14:00:00,2601.240913962392
2022-08-09 15:00:00,2606.3800520553154
2022-08-09 16:00:00,2598.4615215861277
2022-08-09 17:00:00,2566.98460179349
