Tarih,Dağıtılan Enerji (MWh)
2022-08-01 00:00:00,2087.252822168131
2022-08-01 01:00:00,1948.4811445561274
2022-08-01 02:00:00,1854.147547159166
2022-08-01 03:00:00,1768.1569520406483
2022-08-01 04:00:00,1710.926228260061
2022-08-01 05:00:00,1726.7817151109389
2022-08-01 06:00:00,1787.7627490787233
2022-08-01 07:00:00,1977.6825554925083
2022-08-01 08:00:00,2241.3555247790423
2022-08-01 09:00:00,25059.103705065625
2022-08-01 10:00:00,2752.8580002448302
2022-08-01 11:00:00,2829.983557732487
2022-08-01 12:00:00,2844.273798348454
2022-08-01 13:00:00,2827.9209824479476
2022-08-01 14:00:00,2846.019609115319
2022-08-01 15:00:00,2848.509299602633
2022-08-01 16:00:00,2856.224935083241
2022-08-01 17:00:00,2854.7035454791676
2022-08-01 18:00:00,2863.577039061999
2022-08-01 19:00:00,2890.3704156473955
2022-08-01 20:00:00,2907.3524333567616
2022-08-01 21:00:00,2855.815451775838
2022-08-01 22:00:00,2695.0617923872524
2022-08-01 23:00:00,2501.651514259863
2022-08-02 00:00:00,2279.6433264379857
2022-08-02 01:00:00,2117.997698608744
2022-08-02 02:00:00,1973.9541497998223
2022-08-02 03:00:00,1912.9233808055346
2022-08-02 04:00:00,1837.0969338750067
2022-08-02 05:00:00,1826.9152284511238
2022-08-02 06:00:00,1898.8369644506663
2022-08-02 07:00:00,2069.5938148501023
2022-08-02 08:00:00,2347.6476760270175
2022-08-02 09:00:00,2633.8766864002337
2022-08-02 10:00:00,2807.4605673111455
2022-08-02 11:00:00,2914.31234124777
2022-08-02 12:00:00,2904.884747301662
2022-08-02 13:00:00,2887.6994317626113
2022-08-02 14:00:00,2876.704644770106
2022-08-02 15:00:00,2853.2646261655896
2022-08-02 16:00:00,2862.5023905385224
2022-08-02 17:00:00,2850.1184234147463
2022-08-02 18:00:00,2829.026054893529
2022-08-02 19:00:00,2871.544403534788
2022-08-02 20:00:00,2871.7327057425437
2022-08-02 21:00:00,2808.242765903121
2022-08-02 22:00:00,2662.7183246700392
2022-08-02 23:00:00,2480.215148200771
2022-08-03 00:00:00,2247.7717690702693
2022-08-03 01:00:00,2068.0714373396518
2022-08-03 02:00:00,1959.0142096703264
2022-08-03 03:00:00,1872.3924946663356
2022-08-03 04:00:00,1806.7022275950028
2022-08-03 05:00:00,1811.9068538864233
2022-08-03 06:00:00,1875.829710790857
2022-08-03 07:00:00,2055.884868875585
2022-08-03 08:00:00,2299.638357133616
2022-08-03 09:00:00,2611.3113129923
2022-08-03 10:00:00,2826.016564297515
2022-08-03 11:00:00,2944.9975237699964
2022-08-03 12:00:00,2887.621307463418
2022-08-03 13:00:00,2895.8185974751664
2022-08-03 14:00:00,2864.7813378155706
2022-08-03 15:00:00,2897.5462759261886
2022-08-03 16:00:00,2924.0633868819486
2022-08-03 17:00:00,2878.945742467932
2022-08-03 18:00:00,2885.45101530616
2022-08-03 19:00:00,2944.3653585707134
2022-08-03 20:00:00,2948.705129384462
2022-08-03 21:00:00,2880.0878339491046
2022-08-03 22:00:00,2718.701724213002
2022-08-03 23:00:00,2535.3517639208
2022-08-04 00:00:00,2317.342712917752
2022-08-04 01:00:00,2148.5515938601607
2022-08-04 02:00:00,2015.6320732548688
2022-08-04 03:00:00,1918.5184687406797
2022-08-04 04:00:00,1858.57371822574
2022-08-04 05:00:00,1838.4661238843316
2022-08-04 06:00:00,1917.279326276675
2022-08-04 07:00:00,2119.035117212537
2022-08-04 08:00:00,2376.3311354447233
2022-08-04 09:00:00,2640.093629755526
2022-08-04 10:00:00,2878.4441588942573
2022-08-04 11:00:00,3001.488650406704
2022-08-04 12:00:00,2957.026774113482
2022-08-04 13:00:00,2929.411572196353
2022-08-04 14:00:00,2910.830909094859
2022-08-04 15:00:00,2881.0546588625143
2022-08-04 16:00:00,2918.2422804057023
2022-08-04 17:00:00,2901.0330277933613
2022-08-04 18:00:00,2874.402554197991
2022-08-04 19:00:00,2904.4725383146365
2022-08-04 20:00:00,2914.185782592972
2022-08-04 21:00:00,2855.6421847390093
2022-08-04 22:00:00,2704.6320770742345
2022-08-04 23:00:00,2479.115747407985
2022-08-05 00:00:00,2286.901424805928
2022-08-05 01:00:00,2103.126987804217
2022-08-05 02:00:00,1978.9781432641269
2022-08-05 03:00:00,1889.0764535045284
2022-08-05 04:00:00,1828.6681059250689
2022-08-05 05:00:00,1827.5669113631236
2022-08-05 06:00:00,1874.6262928540016
2022-08-05 07:00:00,2076.694471895325
2022-08-05 08:00:00,2316.64908549398
2022-08-05 09:00:00,2620.079055912098
2022-08-05 10:00:00,2843.4645811033715
2022-08-05 11:00:00,2923.419397611737
2022-08-05 12:00:00,2919.6120564652815
2022-08-05 13:00:00,2884.849081837212
2022-08-05 14:00:00,2910.9371657600122
2022-08-05 15:00:00,2901.110646105812
2022-08-05 16:00:00,2892.3032589851696
2022-08-05 17:00:00,2907.099573081038
2022-08-05 18:00:00,2911.0116943626463
2022-08-05 19:00:00,2913.214360041722
2022-08-05 20:00:00,2921.115989586571
2022-08-05 21:00:00,2902.025237119626
2022-08-05 22:00:00,2728.5317495210898
2022-08-05 23:00:00,2502.5226520774513
2022-08-06 00:00:00,2215.1886246379454
2022-08-06 01:00:00,2042.164621398489
2022-08-06 02:00:00,1890.9003593257787
2022-08-06 03:00:00,1805.4546448921083
2022-08-06 04:00:00,1764.6590358278418
2022-08-06 05:00:00,1752.311231280775
2022-08-06 06:00:00,1808.7242653603114
2022-08-06 07:00:00,1980.286846709478
2022-08-06 08:00:00,2240.198718374973
2022-08-06 09:00:00,2493.279804758751
2022-08-06 10:00:00,2666.686150726878
2022-08-06 11:00:00,2760.55140897022
2022-08-06 12:00:00,2741.137971861612
2022-08-06 13:00:00,2701.7048090620847
2022-08-06 14:00:00,2668.729140754409
2022-08-06 15:00:00,2678.9664367506184
2022-08-06 16:00:00,2657.2241894832723
2022-08-06 17:00:00,2640.4011153966935
2022-08-06 18:00:00,2629.8353983949764
2022-08-06 19:00:00,2616.451721745217
2022-08-06 20:00:00,2637.7923102160626
2022-08-06 21:00:00,2582.8729558014584
2022-08-06 22:00:00,2409.7780352838545
2022-08-06 23:00:00,2222.31218104487
2022-08-07 00:00:00,2021.240405665887
2022-08-07 01:00:00,1873.360808547017
2022-08-07 02:00:00,1753.9416064966383
2022-08-07 03:00:00,1669.6776537195033
2022-08-07 04:00:00,1601.9463768660419
2022-08-07 05:00:00,1589.537792132483
2022-08-07 06:00:00,1650.4583049258056
2022-08-07 07:00:00,1790.3804917520079
2022-08-07 08:00:00,2014.3756072890105
2022-08-07 09:00:00,2267.6521825436585
2022-08-07 10:00:00,2438.991024609408
2022-08-07 11:00:00,2500.8421300173122
2022-08-07 12:00:00,2471.459693690517
2022-08-07 13:00:00,2464.9838928760178
2022-08-07 14:00:00,2450.3803694011863
2022-08-07 15:00:00,2470.1395720464275
2022-08-07 16:00:00,2494.816701937649
2022-08-07 17:00:00,2480.453087211006
2022-08-07 18:00:00,2489.22003135431
2022-08-07 19:00:00,2486.170567240081
2022-08-07 20:00:00,2518.2872451730477
2022-08-07 21:00:00,2458.9277945560666
2022-08-07 22:00:00,2361.0554400066435
2022-08-07 23:00:00,2187.1419504031655
2022-08-08 00:00:00,2098.043205234362
2022-08-08 01:00:00,1953.4282169856742
2022-08-08 02:00:00,1849.4795242226319
2022-08-08 03:00:00,1766.5315888721307
2022-08-08 04:00:00,1708.6883452068369
2022-08-08 05:00:00,1711.6959858392256
2022-08-08 06:00:00,1784.8248092660913
2022-08-08 07:00:00,1975.7433137983692
