Tarih,Dağıtılan Enerji (MWh)
2022-08-01 00:00:00,2095.904161995048
2022-08-01 01:00:00,2047.8829703732779
2022-08-01 02:00:00,1941.1943146993292
2022-08-01 03:00:00,1815.0084817182676
2022-08-01 04:00:00,1789.1071869376992
2022-08-01 05:00:00,1730.024535795178
2022-08-01 06:00:00,1747.9205910067203
2022-08-01 07:00:00,1814.7402082859714
2022-08-01 08:00:00,2155.569226550155
2022-08-01 09:00:00,2541.929654694211
2022-08-01 10:00:00,2703.9457134107256
2022-08-01 11:00:00,2791.1738312032403
2022-08-01 12:00:00,2812.115158095414
2022-08-01 13:00:00,2868.1618549260743
2022-08-01 14:00:00,2911.176837189653
2022-08-01 15:00:00,2896.7494114954834
2022-08-01 16:00:00,2954.598083358503
2022-08-01 17:00:00,2884.0004321711763
2022-08-01 18:00:00,2766.091421005419
2022-08-01 19:00:00,2701.461744459811
2022-08-01 20:00:00,2709.579867742261
2022-08-01 21:00:00,2683.9876624953527
2022-08-01 22:00:00,2595.4367821223095
2022-08-01 23:00:00,2414.7973537789253
2022-08-02 00:00:00,2230.7259250258376
2022-08-02 01:00:00,2081.688560139982
2022-08-02 02:00:00,2004.277652369171
2022-08-02 03:00:00,1897.4275758282063
2022-08-02 04:00:00,1802.1624743856767
2022-08-02 05:00:00,1852.4669673999335
2022-08-02 06:00:00,1787.3353559132559
2022-08-02 07:00:00,1881.142268105157
2022-08-02 08:00:00,2226.6817695874506
2022-08-02 09:00:00,2472.827670487044
2022-08-02 10:00:00,2657.3334382140492
2022-08-02 11:00:00,2757.450677594729
2022-08-02 12:00:00,2778.976233716504
2022-08-02 13:00:00,2887.5566279397353
2022-08-02 14:00:00,2982.142329648265
2022-08-02 15:00:00,2975.877399946877
2022-08-02 16:00:00,2910.3291226380143
2022-08-02 17:00:00,2903.3408815791768
2022-08-02 18:00:00,2777.8195917736275
2022-08-02 19:00:00,2703.863398099333
2022-08-02 20:00:00,2661.191806834141
2022-08-02 21:00:00,2569.067134467232
2022-08-02 22:00:00,2546.8118785443276
2022-08-02 23:00:00,2431.0063434035756
2022-08-03 00:00:00,2172.426181767353
2022-08-03 01:00:00,2119.36780226297
2022-08-03 02:00:00,2013.1037416667732
2022-08-03 03:00:00,1907.340010499622
2022-08-03 04:00:00,1873.5678511920207
2022-08-03 05:00:00,1828.9957103904153
2022-08-03 06:00:00,1813.8989366137891
2022-08-03 07:00:00,1952.9589103003366
2022-08-03 08:00:00,2264.3037465946586
2022-08-03 09:00:00,2542.84636598926
2022-08-03 10:00:00,2686.367328549438
2022-08-03 11:00:00,2864.7809662165055
2022-08-03 12:00:00,2886.641743637246
2022-08-03 13:00:00,2887.2183381291043
2022-08-03 14:00:00,2965.231814812967
2022-08-03 15:00:00,2951.1461325337114
2022-08-03 16:00:00,3010.328372653189
2022-08-03 17:00:00,2875.2995574285915
2022-08-03 18:00:00,2860.7544911366385
2022-08-03 19:00:00,2820.537166282418
2022-08-03 20:00:00,2793.200737032543
2022-08-03 21:00:00,2695.480284806742
2022-08-03 22:00:00,2573.6035687959056
2022-08-03 23:00:00,2473.1774340332327
2022-08-04 00:00:00,2261.9237784510788
2022-08-04 01:00:00,2113.6864262840472
2022-08-04 02:00:00,1991.0335401309642
2022-08-04 03:00:00,1962.825868795116
