Tarih,Dağıtılan Enerji (MWh)
2022-08-01 00:00:00,2110.001458824207
2022-08-01 01:00:00,2006.264485443614
2022-08-01 02:00:00,1907.3257527841026
2022-08-01 03:00:00,1804.3650610342775
2022-08-01 04:00:00,1783.1665097897292
2022-08-01 05:00:00,1752.6080351520154
2022-08-01 06:00:00,1737.4637973796575
2022-08-01 07:00:00,1836.883179701565
2022-08-01 08:00:00,2164.2032484073356
2022-08-01 09:00:00,2488.2200444758723
2022-08-01 10:00:00,2665.513093847016
2022-08-01 11:00:00,2765.3305823101014
2022-08-01 12:00:00,2777.4940123035585
2022-08-01 13:00:00,2863.3830380535296
2022-08-01 14:00:00,2932.9797186363176
2022-08-01 15:00:00,2927.9104694248513
2022-08-01 16:00:00,2910.6944115819992
2022-08-01 17:00:00,2859.8256831118106
2022-08-01 18:00:00,2791.1491184755687
2022-08-01 19:00:00,2735.3962891498695
2022-08-01 20:00:00,2667.9222825295155
2022-08-01 21:00:00,2632.160928441301
2022-08-01 22:00:00,2550.193655572425
2022-08-01 23:00:00,2425.961560905842
2022-08-02 00:00:00,2205.5849199204135
2022-08-02 01:00:00,2080.2275470832383
2022-08-02 02:00:00,1947.7416316915303
2022-08-02 03:00:00,1873.0996142195263
2022-08-02 04:00:00,1830.5664524810531
2022-08-02 05:00:00,1800.5082746465528
2022-08-02 06:00:00,1781.8917745957112
2022-08-02 07:00:00,1888.6866460907283
2022-08-02 08:00:00,2184.0404329035373
2022-08-02 09:00:00,2507.8439811614357
2022-08-02 10:00:00,2663.5568641980385
2022-08-02 11:00:00,2782.697544344539
2022-08-02 12:00:00,2791.637393245946
2022-08-02 13:00:00,2864.431695044185
2022-08-02 14:00:00,2933.9747737098805
2022-08-02 15:00:00,2939.7794778579905
2022-08-02 16:00:00,2930.3497907779793
2022-08-02 17:00:00,2849.430479042118
2022-08-02 18:00:00,2780.3727833261514
2022-08-02 19:00:00,2696.1341602303787
2022-08-02 20:00:00,2664.3677892506666
2022-08-02 21:00:00,2599.6980223877654
2022-08-02 22:00:00,2539.257314095534
2022-08-02 23:00:00,2410.47955658934
2022-08-03 00:00:00,2212.86327702776
