Tarih,Dağıtılan Enerji (MWh)
2022-08-01 00:00:00,2188.629359425042
2022-08-01 01:00:00,2049.738900651032
2022-08-01 02:00:00,1925.8495977372218
2022-08-01 03:00:00,1842.15340485468
2022-08-01 04:00:00,1788.7415483192888
2022-08-01 05:00:00,1764.8753134137316
2022-08-01 06:00:00,1658.4603012703444
2022-08-01 07:00:00,1690.7638326095944
2022-08-01 08:00:00,1792.2367343662227
2022-08-01 09:00:00,1942.813592106633
2022-08-01 10:00:00,2120.741472194728
2022-08-01 11:00:00,2249.3124106030596
2022-08-01 12:00:00,2305.883577385076
2022-08-01 13:00:00,2378.81965507759
2022-08-01 14:00:00,2456.5386599237395
2022-08-01 15:00:00,2487.623688421205
2022-08-01 16:00:00,2499.9315654998477
2022-08-01 17:00:00,2501.0815326391835
2022-08-01 18:00:00,2551.392286243554
2022-08-01 19:00:00,2483.360651496312
2022-08-01 20:00:00,2482.441131169009
2022-08-01 21:00:00,2483.697903558681
2022-08-01 22:00:00,2396.3214341290977
2022-08-01 23:00:00,2285.027809529892
2022-08-02 00:00:00,2192.300755264397
2022-08-02 01:00:00,2047.6039216806744
2022-08-02 02:00:00,1929.6306893671374
2022-08-02 03:00:00,1844.5587075566636
2022-08-02 04:00:00,1802.615349977539
2022-08-02 05:00:00,1767.5503560309728
2022-08-02 06:00:00,1654.8993867148663
2022-08-02 07:00:00,1687.0335973678718
2022-08-02 08:00:00,1814.240562436256
2022-08-02 09:00:00,1972.7577404397518
2022-08-02 10:00:00,2144.7820317917485
2022-08-02 11:00:00,2274.158245216349
2022-08-02 12:00:00,2323.026419818665
2022-08-02 13:00:00,2383.5710269226533
2022-08-02 14:00:00,2514.1845619805977
2022-08-02 15:00:00,2527.651245779062
2022-08-02 16:00:00,2527.651245779062
2022-08-02 17:00:00,2527.829396614742
2022-08-02 18:00:00,2583.7612347974764
2022-08-02 19:00:00,2500.7052428861334
2022-08-02 20:00:00,2500.7517888313296
2022-08-02 21:00:00,2496.580764646156
2022-08-02 22:00:00,2406.8175453973276
2022-08-02 23:00:00,2292.1978663231757
2022-08-03 00:00:00,2192.1837104412507
2022-08-03 01:00:00,2043.1976252919392
2022-08-03 02:00:00,1919.1869928129088
2022-08-03 03:00:00,1839.311929341066
2022-08-03 04:00:00,1798.5087697880554
2022-08-03 05:00:00,1764.1930789981602
2022-08-03 06:00:00,1648.7310278400123
2022-08-03 07:00:00,1682.908145035851
2022-08-03 08:00:00,1819.0612579305791
2022-08-03 09:00:00,1978.6461896350427
2022-08-03 10:00:00,2159.7952153491874
2022-08-03 11:00:00,2284.5404565943704
2022-08-03 12:00:00,2314.394479397818
2022-08-03 13:00:00,2374.1702633959735
2022-08-03 14:00:00,2586.443420826444
2022-08-03 15:00:00,2586.248738530763
2022-08-03 16:00:00,2586.248738530763
2022-08-03 17:00:00,2586.426889366443
2022-08-03 18:00:00,2573.7679609225065
2022-08-03 19:00:00,2486.918822511583
2022-08-03 20:00:00,2486.9653684567793
